"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"MICRO ETHER  - CHICAGO MERCANTILE EXCHANGE",260303,2026-03-03,146022,CME ,00,146 ,   51800,     854,       0,     564,     998,    8088,       0,   17079,   31638,    6367,   23194,    4386,      30,   49086,   51073,    2714,     727, -125507,   -1219,     -33,     494,     291,    1032,    -293, -123491, -129078,    2750,   -2430,     -37,     -87, -123985, -125252,   -1522,    -255,  100.0,    1.6,    0.0,    1.1,    1.9,   15.6,    0.0,   33.0,   61.1,   12.3,   44.8,    8.5,    0.1,   94.8,   98.6,    5.2,    1.4,    249,      4,      0,.,.,      4,      0,     18,     18,.,    154,     49,.,    179,     74,    43.5,    75.9,    50.9,    84.9,    33.9,    63.9,    40.0,    72.8,"(0.1 Index Points)","146022","CME ","146 ","F85","FutOnly"
"MICRO ETHER  - CHICAGO MERCANTILE EXCHANGE",260224,2026-02-24,146022,CME ,00,146 ,  177307,    2073,      33,      70,     707,    7056,     293,  140570,  160716,    3617,   25624,    4423,     117,  173071,  176325,    4236,     982,    3204,     539,      33,      70,       0,    1166,    -158,    8418,    7172,   -2995,   -2283,   -2365,      67,    3658,    2990,    -454,     214,  100.0,    1.2,    0.0,    0.0,    0.4,    4.0,    0.2,   79.3,   90.6,    2.0,   14.5,    2.5,    0.1,   97.6,   99.4,    2.4,    0.6,    301,.,.,.,.,      5,.,     19,     22,.,    191,     57,.,    219,     90,    77.8,    88.8,    82.3,    92.8,    77.4,    87.4,    81.0,    91.5,"(0.1 Index Points)","146022","CME ","146 ","F85","FutOnly"
"MICRO ETHER  - CHICAGO MERCANTILE EXCHANGE",260217,2026-02-17,146022,CME ,00,146 ,  174103,    1534,       0,       0,     707,    5890,     451,  132152,  153544,    6612,   27907,    6788,      50,  169413,  173335,    4690,     768,    8426,   -1519,     -28,       0,     -56,     166,    -119,   12152,    8619,    1409,   -3547,   -1482,       4,    8324,    8569,     102,    -143,  100.0,    0.9,    0.0,    0.0,    0.4,    3.4,    0.3,   75.9,   88.2,    3.8,   16.0,    3.9,    0.0,   97.3,   99.6,    2.7,    0.4,    299,      4,      0,      0,.,      5,.,     16,     24,.,    183,     65,.,    209,     96,    80.0,    87.2,    84.2,    92.5,    78.7,    85.6,    81.0,    89.4,"(0.1 Index Points)","146022","CME ","146 ","F85","FutOnly"
"MICRO ETHER  - CHICAGO MERCANTILE EXCHANGE",260210,2026-02-10,146022,CME ,00,146 ,  165677,    3053,      28,       0,     763,    5724,     570,  120000,  144925,    5203,   31454,    8270,      46,  161089,  164766,    4588,     911,   49938,    1331,    -389,       0,     495,    1476,     200,   39060,   42849,    3215,    5148,    2579,       3,   49452,   49933,     486,       5,  100.0,    1.8,    0.0,    0.0,    0.5,    3.5,    0.3,   72.4,   87.5,    3.1,   19.0,    5.0,    0.0,   97.2,   99.5,    2.8,    0.5,    302,      4,.,      0,.,      4,.,     14,     21,.,    183,     72,.,    206,    103,    77.3,    85.8,    82.1,    90.4,    75.7,    84.5,    79.8,    88.1,"(0.1 Index Points)","146022","CME ","146 ","F85","FutOnly"
"MICRO ETHER  - CHICAGO MERCANTILE EXCHANGE",260203,2026-02-03,146022,CME ,00,146 ,  115739,    1722,     417,       0,     268,    4248,     370,   80940,  102076,    1988,   26306,    5691,      43,  111637,  114833,    4102,     906,  -93306,     986,     175,       0,    -683,     234,    -145,  -85394,  -92374,   -1663,   -6143,     410,    -280,  -93322,  -93643,      16,     337,  100.0,    1.5,    0.4,    0.0,    0.2,    3.7,    0.3,   69.9,   88.2,    1.7,   22.7,    4.9,    0.0,   96.5,   99.2,    3.5,    0.8,    269,.,.,      0,.,      4,.,     14,     21,      4,    171,     52,.,    193,     83,    72.3,    87.3,    77.2,    90.5,    72.2,    85.9,    76.6,    89.1,"(0.1 Index Points)","146022","CME ","146 ","F85","FutOnly"
"MICRO ETHER  - CHICAGO MERCANTILE EXCHANGE",260127,2026-01-27,146022,CME ,00,146 ,  209045,     736,     242,       0,     951,    4014,     515,  166334,  194450,    3651,   32449,    5281,     323,  204959,  208476,    4086,     569,   70447,   -1485,     242,       0,     296,     701,     198,   76612,   70526,     350,   -5945,   -1465,     -60,   69966,   70492,     481,     -45,  100.0,    0.4,    0.1,    0.0,    0.5,    1.9,    0.2,   79.6,   93.0,    1.7,   15.5,    2.5,    0.2,   98.0,   99.7,    2.0,    0.3,    290,.,.,      0,      4,      4,.,     20,     13,      6,    203,     40,.,    236,     64,    78.7,    91.5,    83.5,    95.6,    78.6,    91.2,    82.7,    94.2,"(0.1 Index Points)","146022","CME ","146 ","F85","FutOnly"
"MICRO ETHER  - CHICAGO MERCANTILE EXCHANGE",260120,2026-01-20,146022,CME ,00,146 ,  138598,    2221,       0,       0,     655,    3313,     317,   89722,  123924,    3301,   38394,    6746,     383,  134993,  137984,    3605,     614,   19095,     242,    -442,       0,      40,    -286,      62,   11126,   21809,    -541,    7899,   -1932,     353,   19181,   19023,     -86,      72,  100.0,    1.6,    0.0,    0.0,    0.5,    2.4,    0.2,   64.7,   89.4,    2.4,   27.7,    4.9,    0.3,   97.4,   99.6,    2.6,    0.4,    288,      6,      0,      0,.,      5,.,     17,     16,      6,    209,     31,.,    241,     57,    66.2,    86.1,    72.3,    92.1,    66.0,    84.9,    72.0,    90.9,"(0.1 Index Points)","146022","CME ","146 ","F85","FutOnly"
"NANO ETHER - COINBASE DERIVATIVES, LLC",260505,2026-05-05,146LM1,FREX,00,146 ,   50722,       0,       0,       0,       0,       0,       0,    5953,   43671,       0,   43503,    6678,       0,   49456,   50349,    1266,     373,    -197,       0,       0,       0,       0,       0,       0,   -5930,     344,      -2,    5587,    -597,       0,    -345,    -255,     148,      58,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   11.7,   86.1,    0.0,   85.8,   13.2,    0.0,   97.5,   99.3,    2.5,    0.7,    152,      0,      0,      0,      0,      0,      0,      5,     11,      0,     84,     52,      0,     89,     63,    44.7,    80.2,    63.4,    87.5,    44.7,    80.2,    63.4,    87.5,"(0.1 Ether or 1/10 X$2,000 = $200)","146LM1","FREX","146 ","F85","FutOnly"
"NANO ETHER - COINBASE DERIVATIVES, LLC",260428,2026-04-28,146LM1,FREX,00,146 ,   50919,       0,       0,       0,       0,       0,       0,   11883,   43327,       2,   37916,    7275,       0,   49801,   50604,    1118,     315,    7095,       0,       0,       0,       0,       0,       0,   10025,    8603,      -2,   -2926,   -1304,       0,    7097,    7297,      -2,    -202,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   23.3,   85.1,    0.0,   74.5,   14.3,    0.0,   97.8,   99.4,    2.2,    0.6,    146,      0,      0,      0,      0,      0,      0,      5,     12,.,     85,     44,      0,     91,     56,    54.9,    74.0,    73.4,    85.6,    54.9,    74.0,    73.4,    85.6,"(0.1 Ether or 1/10 X$2,000 = $200)","146LM1","FREX","146 ","F85","FutOnly"
"NANO ETHER - COINBASE DERIVATIVES, LLC",260421,2026-04-21,146LM1,FREX,00,146 ,   43824,       0,       0,       0,       0,       0,       0,    1858,   34724,       4,   40842,    8579,       0,   42704,   43307,    1120,     517,    3496,       0,       0,       0,       0,       0,       0,   -1636,    6318,       3,    4809,   -2678,       0,    3176,    3643,     320,    -147,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    4.2,   79.2,    0.0,   93.2,   19.6,    0.0,   97.4,   98.8,    2.6,    1.2,    156,      0,      0,      0,      0,      0,      0,      5,     12,.,     87,     52,      0,     94,     64,    51.0,    69.2,    65.6,    78.0,    51.0,    69.2,    65.6,    78.0,"(0.1 Ether or 1/10 X$2,000 = $200)","146LM1","FREX","146 ","F85","FutOnly"
"NANO ETHER - COINBASE DERIVATIVES, LLC",260414,2026-04-14,146LM1,FREX,00,146 ,   40328,       0,       0,       0,       0,       0,       0,    3494,   28406,       1,   36033,   11257,       0,   39528,   39664,     800,     664,   -2635,       0,       0,       0,       0,       0,       0,   -1917,    7311,       1,    -427,  -10103,       0,   -2343,   -2791,    -292,     156,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    8.7,   70.4,    0.0,   89.3,   27.9,    0.0,   98.0,   98.4,    2.0,    1.6,    170,      0,      0,      0,      0,      0,      0,      4,     11,.,     84,     71,      0,     89,     82,    56.0,    60.2,    71.3,    69.3,    56.0,    60.2,    71.3,    69.3,"(0.1 Ether or 1/10 X$2,000 = $200)","146LM1","FREX","146 ","F85","FutOnly"
"NANO ETHER - COINBASE DERIVATIVES, LLC",260407,2026-04-07,146LM1,FREX,00,146 ,   42963,       0,       0,       0,       0,       0,       0,    5411,   21095,       0,   36460,   21360,       0,   41871,   42455,    1092,     508,   -4228,    -290,       0,       0,       0,       0,       0,   -5657,  -13649,      -3,    1551,    9418,       0,   -4399,   -4234,     171,       6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   12.6,   49.1,    0.0,   84.9,   49.7,    0.0,   97.5,   98.8,    2.5,    1.2,    155,      0,      0,      0,      0,      0,      0,      6,     11,      0,     82,     56,      0,     88,     67,    52.6,    47.1,    68.9,    71.8,    52.6,    47.1,    68.9,    71.8,"(0.1 Ether or 1/10 X$2,000 = $200)","146LM1","FREX","146 ","F85","FutOnly"
"NANO ETHER - COINBASE DERIVATIVES, LLC",260331,2026-03-31,146LM1,FREX,00,146 ,   47191,     290,       0,       0,       0,       0,       0,   11068,   34744,       3,   34909,   11942,       0,   46270,   46689,     921,     502,    1574,     290,       0,       0,       0,       0,       0,    5395,    -809,    -965,   -2907,    3351,       0,    1813,    1577,    -239,      -3,  100.0,    0.6,    0.0,    0.0,    0.0,    0.0,    0.0,   23.5,   73.6,    0.0,   74.0,   25.3,    0.0,   98.0,   98.9,    2.0,    1.1,    157,.,      0,      0,      0,      0,      0,      7,      8,.,     80,     61,      0,     88,     71,    49.3,    75.1,    72.9,    82.2,    49.3,    75.1,    72.9,    82.2,"(0.1 Ether or 1/10 X$2,000 = $200)","146LM1","FREX","146 ","F85","FutOnly"
"NANO ETHER - COINBASE DERIVATIVES, LLC",260324,2026-03-24,146LM1,FREX,00,146 ,   45617,       0,       0,       0,       0,       0,       0,    5673,   35553,     968,   37816,    8591,       0,   44457,   45112,    1160,     505,   -8561,       0,       0,       0,       0,       0,       0,   -9059,   -3084,     967,    -381,   -6203,       0,   -8473,   -8320,     -88,    -241,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   12.4,   77.9,    2.1,   82.9,   18.8,    0.0,   97.5,   98.9,    2.5,    1.1,    146,      0,      0,      0,      0,      0,      0,      7,      7,.,     93,     39,      0,    102,     46,    48.4,    71.9,    63.7,    86.5,    48.4,    69.8,    63.7,    84.4,"(0.1 Ether or 1/10 X$2,000 = $200)","146LM1","FREX","146 ","F85","FutOnly"
"NANO ETHER - COINBASE DERIVATIVES, LLC",260317,2026-03-17,146LM1,FREX,00,146 ,   54178,       0,       0,       0,       0,       0,       0,   14732,   38637,       1,   38197,   14794,       0,   52930,   53432,    1248,     746,    -227,       0,       0,       0,       0,       0,       0,    8128,    -943,       0,   -8366,     625,       0,    -238,    -318,      11,      91,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   27.2,   71.3,    0.0,   70.5,   27.3,    0.0,   97.7,   98.6,    2.3,    1.4,    171,      0,      0,      0,      0,      0,      0,      7,      7,.,     94,     63,      0,    101,     71,    48.6,    64.0,    67.2,    79.2,    48.6,    64.0,    67.2,    79.2,"(0.1 Ether or 1/10 X$2,000 = $200)","146LM1","FREX","146 ","F85","FutOnly"
"NANO ETHER - COINBASE DERIVATIVES, LLC",260310,2026-03-10,146LM1,FREX,00,146 ,   54405,       0,       0,       0,       0,       0,       0,    6604,   39580,       1,   46563,   14169,       0,   53168,   53750,    1237,     655,    6228,       0,       0,       0,       0,       0,       0,    1825,    4506,       1,    4534,    1651,       0,    6360,    6158,    -132,      70,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   12.1,   72.8,    0.0,   85.6,   26.0,    0.0,   97.7,   98.8,    2.3,    1.2,    161,      0,      0,      0,      0,      0,      0,      5,     10,.,    107,     39,      0,    113,     49,    41.9,    61.1,    57.1,    79.4,    41.9,    61.1,    57.1,    79.4,"(0.1 Ether or 1/10 X$2,000 = $200)","146LM1","FREX","146 ","F85","FutOnly"
"NANO ETHER - COINBASE DERIVATIVES, LLC",260303,2026-03-03,146LM1,FREX,00,146 ,   48177,       0,       0,       0,       0,       0,       0,    4779,   35074,       0,   42029,   12518,       0,   46808,   47592,    1369,     585,  -11665,       0,       0,       0,       0,       0,       0,   -5841,   -4059,    -201,   -4834,   -7178,       0,  -10876,  -11438,    -789,    -227,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    9.9,   72.8,    0.0,   87.2,   26.0,    0.0,   97.2,   98.8,    2.8,    1.2,    148,      0,      0,      0,      0,      0,      0,      6,      7,      0,     96,     39,      0,    102,     46,    47.8,    69.4,    64.6,    84.7,    47.8,    69.4,    64.6,    84.7,"(0.1 Ether or 1/10 X$2,000 = $200)","146LM1","FREX","146 ","F85","FutOnly"
"NANO ETHER - COINBASE DERIVATIVES, LLC",260224,2026-02-24,146LM1,FREX,00,146 ,   59842,       0,       0,       0,       0,       0,       0,   10620,   39133,     201,   46863,   19696,       0,   57684,   59030,    2158,     812,    6271,       0,       0,       0,       0,       0,       0,    7057,    1410,    -211,    -524,    5053,       0,    6322,    6252,     -51,      19,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   17.7,   65.4,    0.3,   78.3,   32.9,    0.0,   96.4,   98.6,    3.6,    1.4,    162,      0,      0,      0,      0,      0,      0,      4,      7,.,    117,     34,      0,    122,     41,    43.6,    76.8,    61.7,    88.7,    43.6,    76.8,    61.7,    88.4,"(0.1 Ether or 1/10 X$2,000 = $200)","146LM1","FREX","146 ","F85","FutOnly"
"NANO ETHER - COINBASE DERIVATIVES, LLC",260217,2026-02-17,146LM1,FREX,00,146 ,   53571,       0,       0,       0,       0,       0,       0,    3563,   37723,     412,   47387,   14643,       0,   51362,   52778,    2209,     793,   -1664,       0,       0,       0,       0,       0,       0,   -4498,    3124,     211,    2707,   -5065,       0,   -1580,   -1730,     -84,      66,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    6.7,   70.4,    0.8,   88.5,   27.3,    0.0,   95.9,   98.5,    4.1,    1.5,    175,      0,      0,      0,      0,      0,      0,      5,      6,.,    125,     39,      0,    131,     46,    43.0,    70.6,    60.1,    88.4,    43.0,    70.6,    60.1,    88.0,"(0.1 Ether or 1/10 X$2,000 = $200)","146LM1","FREX","146 ","F85","FutOnly"
"NANO ETHER - COINBASE DERIVATIVES, LLC",260210,2026-02-10,146LM1,FREX,00,146 ,   55235,       0,       0,       0,       0,       0,       0,    8061,   34599,     201,   44680,   19708,       0,   52942,   54508,    2293,     727,   -1639,       0,       0,       0,       0,       0,       0,    -636,   -4334,       0,   -1349,    2686,       0,   -1985,   -1648,     346,       9,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   14.6,   62.6,    0.4,   80.9,   35.7,    0.0,   95.8,   98.7,    4.2,    1.3,    183,      0,      0,      0,      0,      0,      0,      5,      6,.,    127,     45,      0,    133,     51,    42.3,    77.6,    60.1,    87.3,    42.3,    77.6,    60.1,    86.9,"(0.1 Ether or 1/10 X$2,000 = $200)","146LM1","FREX","146 ","F85","FutOnly"
"NANO ETHER - COINBASE DERIVATIVES, LLC",260203,2026-02-03,146LM1,FREX,00,146 ,   56874,       0,       0,       0,       0,       0,       0,    8697,   38933,     201,   46029,   17022,       0,   54927,   56156,    1947,     718,   -7671,       0,       0,       0,       0,       0,       0,    -586,  -14135,     201,   -7328,    5939,       0,   -7713,   -7995,      42,     324,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   15.3,   68.5,    0.4,   80.9,   29.9,    0.0,   96.6,   98.7,    3.4,    1.3,    186,      0,      0,      0,      0,      0,      0,      4,      8,.,    132,     42,      0,    137,     50,    47.0,    79.9,    61.0,    88.7,    47.0,    79.9,    61.0,    88.4,"(0.1 Ether or 1/10 X$2,000 = $200)","146LM1","FREX","146 ","F85","FutOnly"
"NANO ETHER - COINBASE DERIVATIVES, LLC",260127,2026-01-27,146LM1,FREX,00,146 ,   64545,       0,       0,       0,       0,       0,       0,    9283,   53068,       0,   53357,   11083,       0,   62640,   64151,    1905,     394,   -2253,       0,       0,       0,       0,       0,       0,   -9072,   -3900,     -15,    6991,    1751,       0,   -2096,   -2164,    -157,     -89,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   14.4,   82.2,    0.0,   82.7,   17.2,    0.0,   97.0,   99.4,    3.0,    0.6,    168,      0,      0,      0,      0,      0,      0,      4,      6,      0,    121,     37,      0,    125,     43,    45.1,    79.7,    62.6,    88.2,    45.1,    79.7,    62.6,    88.2,"(0.1 Ether or 1/10 X$2,000 = $200)","146LM1","FREX","146 ","F85","FutOnly"
"NANO ETHER - COINBASE DERIVATIVES, LLC",260120,2026-01-20,146LM1,FREX,00,146 ,   66798,       0,       0,       0,       0,       0,       0,   18355,   56968,      15,   46366,    9332,       0,   64736,   66315,    2062,     483,   -6803,       0,       0,       0,       0,       0,       0,   -5929,   -6277,      11,   -1027,    -478,       0,   -6945,   -6744,     142,     -59,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   27.5,   85.3,    0.0,   69.4,   14.0,    0.0,   96.9,   99.3,    3.1,    0.7,    181,      0,      0,      0,      0,      0,      0,      6,      6,.,    135,     34,      0,    141,     41,    43.2,    83.5,    57.5,    90.9,    43.2,    83.5,    57.4,    90.9,"(0.1 Ether or 1/10 X$2,000 = $200)","146LM1","FREX","146 ","F85","FutOnly"
"NANO ETHER PERP STYLE - COINBASE DERIVATIVES, LLC",260505,2026-05-05,146LM3,FREX,00,146 ,  183193,       0,     117,       0,       0,       0,       0,   47286,   68189,       0,  126729,  111925,      18,  174033,  180249,    9160,    2944,    4453,       0,    -184,       0,       0,       0,       0,   28659,  -15887,       0,  -23947,   20621,      -3,    4709,    4547,    -256,     -94,  100.0,    0.0,    0.1,    0.0,    0.0,    0.0,    0.0,   25.8,   37.2,    0.0,   69.2,   61.1,    0.0,   95.0,   98.4,    5.0,    1.6,    912,      0,.,      0,      0,      0,      0,     10,     13,      0,    583,    305,.,    594,    319,    30.3,    29.9,    36.2,    46.2,    30.3,    29.9,    36.2,    46.2,"(1/10 X Ether)","146LM3","FREX","146 ","F85","FutOnly"
"NANO ETHER PERP STYLE - COINBASE DERIVATIVES, LLC",260428,2026-04-28,146LM3,FREX,00,146 ,  178740,       0,     301,       0,       0,       0,       0,   18627,   84076,       0,  150676,   91304,      21,  169324,  175702,    9416,    3038,     745,       0,    -136,       0,       0,       0,       0,  -16836,   24575,       0,   16913,  -23584,       6,      83,     861,     662,    -116,  100.0,    0.0,    0.2,    0.0,    0.0,    0.0,    0.0,   10.4,   47.0,    0.0,   84.3,   51.1,    0.0,   94.7,   98.3,    5.3,    1.7,    907,      0,.,      0,      0,      0,      0,     10,     15,      0,    592,    289,.,    603,    305,    18.4,    34.2,    27.6,    53.6,    18.4,    34.2,    27.6,    53.6,"(1/10 X Ether)","146LM3","FREX","146 ","F85","FutOnly"
"NANO ETHER PERP STYLE - COINBASE DERIVATIVES, LLC",260421,2026-04-21,146LM3,FREX,00,146 ,  177995,       0,     437,       0,       0,       0,       0,   35463,   59501,       0,  133763,  114888,      15,  169241,  174841,    8754,    3154,  -16621,       0,       0,       0,       0,       0,       0,  -43004,   23393,       0,   26318,  -39086,       1,  -16685,  -15692,      64,    -929,  100.0,    0.0,    0.2,    0.0,    0.0,    0.0,    0.0,   19.9,   33.4,    0.0,   75.1,   64.5,    0.0,   95.1,   98.2,    4.9,    1.8,    853,      0,.,      0,      0,      0,      0,     14,     11,      0,    539,    288,.,    554,    300,    28.6,    48.5,    35.6,    61.4,    28.6,    48.5,    35.6,    61.4,"(1/10 X Ether)","146LM3","FREX","146 ","F85","FutOnly"
"NANO ETHER PERP STYLE - COINBASE DERIVATIVES, LLC",260414,2026-04-14,146LM3,FREX,00,146 ,  194616,       0,     437,       0,       0,       0,       0,   78467,   36108,       0,  107445,  153974,      14,  185926,  190533,    8690,    4083,   37554,       0,     267,       0,       0,       0,       0,   70256,   -9423,       0,  -32103,   45594,       9,   38162,   36447,    -608,    1107,  100.0,    0.0,    0.2,    0.0,    0.0,    0.0,    0.0,   40.3,   18.6,    0.0,   55.2,   79.1,    0.0,   95.5,   97.9,    4.5,    2.1,    816,      0,.,      0,      0,      0,      0,     12,      9,      0,    492,    302,.,    505,    312,    39.9,    32.3,    45.4,    46.0,    39.9,    32.3,    45.4,    46.0,"(1/10 X Ether)","146LM3","FREX","146 ","F85","FutOnly"
